Ground_Station.UTCGregorian,Ground_Station.EarthMJ2000Eq.VX,Ground_Station.EarthMJ2000Eq.VY,Ground_Station.EarthMJ2000Eq.VZ
20 Mar 2024 19:06:00.061,-0.09404041343873146,0.04588013202180523,0.0002187350266907645
20 Mar 2024 19:08:04.469,-0.09445275982564386,0.04502512184216553,0.0002197350566177365
20 Mar 2024 19:10:09.461,-0.0948592144784247,0.0441623644022999,0.0002207215721726138
20 Mar 2024 19:12:18.822,-0.09527157477680558,0.04326559369087239,0.0002217232545406573
20 Mar 2024 19:14:28.697,-0.09567704982045866,0.04236137695349761,0.0002227090812501787
20 Mar 2024 19:16:35.245,-0.09606388176619353,0.04147667199246522,0.0002236504369823811
20 Mar 2024 19:18:40.361,-0.09643829280570571,0.04059850947412578,0.0002245624145238078
20 Mar 2024 19:20:47.106,-0.09680939408543907,0.03970546688336196,0.0002254672085360045
20 Mar 2024 19:22:54.952,-0.09717534206772946,0.03880122902805917,0.0002263603533803699
20 Mar 2024 19:25:02.315,-0.09753150869869089,0.03789705656521755,0.0002272305604598061
20 Mar 2024 19:27:07.623,-0.09787372172147094,0.03700427408600563,0.0002280676074463357
20 Mar 2024 19:29:12.604,-0.09820689760913406,0.03611075453952045,0.0002288834928192789
20 Mar 2024 19:31:18.385,-0.09853397176410578,0.03520848437636042,0.0002296854103077423
20 Mar 2024 19:33:23.631,-0.09885142030376022,0.03430710289456687,0.0002304647232544643
20 Mar 2024 19:35:28.298,-0.09915921137941223,0.03340705096806294,0.0002312213398775762
20 Mar 2024 19:37:32.508,-0.09945772485242554,0.03250755116256861,0.0002319561810245223
20 Mar 2024 19:39:37.002,-0.09974873364808533,0.0316033181433976,0.0002326736088368908
20 Mar 2024 19:41:41.532,-0.1000315996170035,0.0306962267164146,0.0002333720542652221
20 Mar 2024 19:43:45.663,-0.1003053530809887,0.02978951297665379,0.0002340491180934758
20 Mar 2024 19:45:49.935,-0.1005711835216362,0.02887932956999738,0.0002347077386334482
20 Mar 2024 19:47:55.912,-0.1008322329368852,0.02795423273354443,0.0002353557270840334
20 Mar 2024 19:50:03.126,-0.1010872104926235,0.02701765908908093,0.0002359899234063092
20 Mar 2024 19:52:08.909,-0.101330765852937,0.02608933944327819,0.0002365970168707662
20 Mar 2024 19:54:13.512,-0.1015636328528894,0.02516755743056013,0.0002371787947382817
20 Mar 2024 19:56:19.525,-0.1017906051500689,0.02423323953811827,0.0002377472369399407
20 Mar 2024 19:58:28.569,-0.1020141309589274,0.02327432088819332,0.0002383085519833535
20 Mar 2024 20:00:38.026,-0.1022292941690761,0.02231026856022069,0.0002388504575377253
20 Mar 2024 20:02:44.742,-0.1024310790609431,0.02136470145231374,0.0002393602766779468
20 Mar 2024 20:04:50.524,-0.102622727109808,0.02042430105191303,0.000239846126570451
